,Temperature,WindSpeed,Pa,Humidity,Rain
8815,30,27,859,26,sun
8816,10,7,766,90,rain
8817,20,23,977,7,sun
8818,9,24,950,62,sun
8819,2,29,769,73,rain
8820,27,21,993,29,sun
8821,37,28,993,83,rain
8822,0,0,982,69,sun
8823,15,1,819,95,rain
8824,0,27,937,20,sun
8825,10,18,753,47,rain
8826,-2,16,869,14,sun
8827,12,15,938,76,sun
8828,21,25,837,77,rain
8829,12,14,776,48,rain
8830,-9,5,782,46,rain
8831,34,17,762,88,rain
8832,-5,18,787,29,rain
8833,31,0,889,69,rain
8834,33,0,937,45,rain
8835,32,8,753,58,rain
8836,34,24,980,30,sun
8837,-6,20,863,85,rain
8838,35,1,945,36,sun
8839,-4,8,836,80,rain
8840,20,1,929,84,rain
8841,0,12,795,65,rain
8842,1,12,935,9,sun
8843,33,10,883,84,rain
8844,8,3,884,80,rain
8845,24,21,861,83,rain
8846,16,8,906,77,sun
8847,31,25,768,3,rain
8848,-5,23,989,26,sun
8849,19,13,937,53,sun
8850,11,7,895,84,rain
8851,6,2,883,94,rain
8852,-9,3,844,11,rain
8853,2,16,968,42,sun
8854,34,11,868,81,rain
8855,23,5,765,83,rain
8856,32,24,766,90,rain
8857,-9,27,842,91,rain
8858,20,12,815,12,rain
8859,28,4,906,12,sun
8860,30,10,877,75,rain
8861,23,11,754,24,rain
8862,5,16,835,52,rain
8863,9,18,806,28,rain
8864,31,21,878,11,sun
8865,24,6,846,52,rain
8866,0,3,978,74,sun
8867,38,19,850,8,rain
8868,-6,2,998,14,sun
8869,32,16,759,44,rain
8870,39,1,809,46,rain
8871,22,25,895,32,sun
8872,33,13,1012,3,sun
8873,5,7,942,47,sun
8874,-2,27,993,42,sun
8875,15,17,817,26,rain
8876,-3,24,814,79,rain
8877,18,18,887,54,sun
8878,26,21,854,17,sun
8879,8,10,1016,2,sun
8880,4,1,1025,43,sun
8881,18,27,761,22,rain
8882,16,13,935,91,rain
8883,9,12,796,41,rain
8884,37,20,832,59,rain
8885,12,1,888,45,sun
8886,30,9,982,86,rain
8887,3,8,1027,13,sun
8888,37,0,773,43,rain
8889,-3,23,981,36,sun
8890,3,3,864,55,sun
8891,-8,7,783,13,rain
8892,-8,4,816,82,rain
8893,35,23,942,55,rain
8894,34,8,834,30,rain
8895,-2,23,957,54,sun
8896,33,25,853,13,sun
8897,21,2,796,0,rain
8898,37,20,818,38,rain
8899,26,5,843,26,rain
8900,33,6,753,38,rain
8901,-2,17,908,42,sun
8902,31,20,876,81,rain
8903,21,17,816,13,rain
8904,14,2,770,21,rain
8905,29,0,974,36,sun
8906,12,4,834,33,rain
8907,14,21,902,31,sun
8908,27,29,917,93,rain
8909,19,18,842,41,rain
8910,39,15,980,40,rain
8911,32,26,806,5,rain
8912,-3,1,987,81,sun
8913,-1,11,777,47,rain
8914,33,8,800,43,rain
8915,35,22,991,75,rain
8916,7,8,850,47,rain
8917,22,17,927,16,sun
8918,12,24,766,65,rain
8919,35,24,943,11,sun
8920,37,29,763,60,rain
8921,-5,15,815,77,rain
8922,13,14,1001,20,sun
8923,31,26,880,62,rain
8924,0,9,813,79,rain
8925,33,6,945,32,sun
8926,-5,0,989,21,sun
8927,23,10,996,60,sun
8928,24,0,849,74,rain
8929,28,13,868,34,sun
8930,16,8,856,12,sun
8931,16,23,764,11,rain
8932,25,12,813,14,rain
8933,-8,19,857,74,sun
8934,36,26,990,51,rain
8935,28,15,762,11,rain
8936,20,4,825,57,rain
8937,-3,16,829,1,rain
8938,4,18,948,63,sun
8939,28,22,996,80,sun
8940,28,10,917,49,sun
8941,38,25,987,71,rain
8942,-8,6,893,95,rain
8943,22,6,973,64,sun
8944,13,22,946,56,sun
8945,15,10,991,16,sun
8946,11,2,952,48,sun
8947,6,6,891,50,sun
8948,16,20,911,43,sun
8949,25,15,938,3,sun
8950,17,2,922,40,sun
8951,14,20,805,53,rain
8952,4,19,935,71,sun
8953,-8,6,837,32,rain
8954,-8,19,842,5,rain
8955,14,3,894,89,rain
8956,-6,1,765,18,rain
8957,-8,7,996,56,sun
8958,20,8,915,29,sun
8959,-4,20,967,45,sun
8960,30,22,836,89,rain
8961,28,16,975,6,sun
8962,30,11,795,26,rain
8963,20,3,1000,67,sun
8964,37,26,990,85,rain
8965,20,8,780,36,rain
8966,20,7,846,40,rain
8967,10,5,888,77,sun
8968,23,7,970,15,sun
8969,16,24,838,79,rain
8970,23,27,859,36,sun
8971,36,18,863,6,sun
8972,21,6,978,43,sun
8973,14,27,777,57,rain
8974,0,27,794,48,rain
8975,22,7,833,57,rain
8976,34,2,864,21,sun
8977,25,17,753,45,rain
8978,12,18,776,45,rain
8979,10,18,904,96,rain
8980,5,2,823,68,rain
8981,18,9,999,65,sun
8982,-1,21,798,79,rain
8983,28,0,1025,49,sun
8984,15,13,821,66,rain
8985,15,9,876,66,sun
8986,15,1,979,84,sun
8987,33,20,754,65,rain
8988,28,8,938,75,sun
8989,9,1,999,87,sun
8990,23,13,913,94,rain
8991,-5,2,1005,43,sun
8992,16,26,809,4,rain
8993,22,12,968,72,sun
8994,17,4,995,93,sun
8995,-6,5,980,23,sun
8996,30,19,942,68,rain
8997,17,16,828,54,rain
8998,5,13,800,57,rain
8999,-1,0,757,45,rain
9000,26,25,870,9,sun
9001,-2,14,995,14,sun
9002,3,6,911,3,sun
9003,17,5,919,29,sun
9004,0,23,782,33,rain
9005,-7,27,938,84,rain
9006,0,14,956,80,sun
9007,-8,14,841,33,rain
9008,-3,12,806,67,rain
9009,3,20,828,10,rain
9010,33,26,1028,11,sun
9011,38,27,803,19,rain
9012,5,3,799,85,rain
9013,6,28,830,0,rain
9014,5,0,881,75,sun
9015,-2,15,853,72,sun
9016,27,3,794,74,rain
9017,0,16,1023,16,sun
9018,-8,24,1022,22,sun
9019,-9,23,908,51,sun
9020,39,2,787,93,rain
9021,6,4,789,52,rain
9022,12,23,992,31,sun
9023,11,2,934,55,sun
9024,28,18,755,46,rain
9025,35,18,1006,87,rain
9026,1,0,887,83,rain
9027,2,15,894,13,sun
9028,10,21,1023,7,sun
9029,-6,7,994,18,sun
9030,13,18,1009,1,sun
9031,29,20,973,49,sun
9032,26,11,819,69,rain
9033,27,4,827,35,rain
9034,1,17,956,78,sun
9035,7,2,897,86,rain
9036,36,2,884,40,rain
9037,13,23,937,29,sun
9038,17,21,942,84,rain
9039,0,4,1003,59,sun
9040,11,13,761,88,rain
9041,26,18,1012,22,sun
9042,33,1,969,47,rain
9043,-5,21,1017,2,sun
9044,0,7,983,96,sun
9045,-8,24,804,8,rain
9046,-1,10,867,99,rain
9047,26,16,899,84,rain
9048,3,19,873,18,sun
9049,-6,25,914,64,rain
9050,8,29,810,14,rain
9051,25,3,1017,9,sun
9052,18,13,978,72,sun
9053,25,11,964,72,sun
9054,26,8,909,31,sun
9055,1,26,937,96,rain
9056,2,17,881,96,rain
9057,9,13,795,87,rain
9058,30,25,1024,28,sun
9059,6,19,1028,74,sun
9060,8,18,750,35,rain
9061,36,4,880,29,sun
9062,22,0,826,87,rain
9063,7,15,757,98,rain
9064,1,17,984,44,sun
9065,24,13,930,30,sun
9066,0,10,979,16,sun
9067,24,21,853,84,rain
9068,23,6,977,85,sun
9069,31,13,1029,62,rain
9070,18,19,854,41,sun
9071,-6,29,818,82,rain
9072,16,27,952,77,rain
9073,22,11,931,70,sun
9074,7,15,757,50,rain
9075,6,3,876,65,sun
9076,-2,15,967,24,sun
9077,15,12,895,61,sun
9078,-9,12,935,62,sun
9079,-5,12,910,76,sun
9080,31,2,999,89,rain
9081,-9,18,893,34,sun
9082,-2,28,902,79,rain
9083,36,12,775,32,rain
9084,35,1,862,3,sun
9085,3,2,988,2,sun
9086,-6,10,788,30,rain
9087,-5,16,834,92,rain
9088,18,14,1025,10,sun
9089,-4,23,886,13,sun
9090,19,8,997,61,sun
9091,23,28,1003,62,rain
9092,0,11,1027,21,sun
9093,38,22,913,77,rain
9094,39,26,795,80,rain
9095,30,17,949,41,rain
9096,33,15,915,33,sun
9097,36,1,946,56,rain
9098,33,7,863,49,rain
9099,3,15,821,29,rain
9100,21,28,802,24,rain
9101,1,10,920,25,sun
9102,23,2,917,3,sun
9103,31,11,992,62,rain
9104,-6,23,801,85,rain
9105,29,4,888,52,sun
9106,28,0,1011,98,sun
9107,34,12,792,68,rain
9108,11,21,884,99,rain
9109,-1,23,828,17,rain
9110,26,8,993,82,sun
9111,37,20,862,69,rain
9112,25,15,943,25,sun
9113,17,2,982,35,sun
9114,-8,8,768,80,rain
9115,25,1,963,22,sun
9116,-8,3,891,28,sun
9117,-5,19,995,98,sun
9118,9,16,838,97,rain
9119,15,1,814,45,rain
9120,26,18,837,47,rain
9121,-7,17,792,47,rain
9122,39,0,876,14,sun
9123,0,16,1012,23,sun
9124,5,5,834,1,rain
9125,-5,15,878,84,rain
9126,-4,21,974,61,sun
9127,32,6,814,43,rain
9128,-2,14,997,54,sun
9129,10,10,890,35,sun
9130,31,17,853,25,sun
9131,-3,24,992,32,sun
9132,37,26,904,33,sun
9133,32,23,993,17,sun
9134,32,3,821,81,rain
9135,38,4,916,47,rain
9136,-4,7,902,2,sun
9137,39,8,757,98,rain
9138,35,23,946,42,rain
9139,-2,1,817,89,rain
9140,8,8,872,82,rain
9141,-7,19,858,22,sun
9142,20,28,821,18,rain
9143,9,20,977,31,sun
9144,16,1,1026,42,sun
9145,7,11,959,99,sun
9146,-4,2,948,75,sun
9147,27,21,821,79,rain
9148,19,0,964,24,sun
9149,-1,26,1019,21,sun
9150,-3,15,936,39,sun
9151,0,23,863,43,sun
9152,19,7,859,24,sun
9153,16,16,820,93,rain
9154,19,27,867,17,sun
9155,10,15,859,5,sun
9156,7,13,922,53,sun
9157,31,4,817,85,rain
9158,21,15,978,86,sun
9159,-4,6,992,65,sun
9160,-6,20,772,51,rain
9161,32,7,939,97,rain
9162,11,25,935,19,sun
9163,14,12,952,16,sun
9164,8,6,967,91,sun
9165,23,6,834,13,rain
9166,30,18,1029,18,sun
9167,34,29,962,39,sun
9168,35,8,777,44,rain
9169,-8,26,836,25,rain
9170,2,23,795,39,rain
9171,24,7,967,20,sun
9172,22,20,789,22,rain
9173,10,15,949,3,sun
9174,8,22,775,63,rain
9175,12,6,934,78,sun
9176,37,2,1006,61,rain
9177,19,13,806,57,rain
9178,-9,4,832,91,rain
9179,20,24,902,83,rain
9180,36,13,813,83,rain
9181,16,17,785,94,rain
9182,16,8,936,0,sun
9183,-6,13,990,27,sun
9184,8,27,970,26,sun
9185,30,16,1027,88,rain
9186,34,29,780,95,rain
9187,-6,14,934,25,sun
9188,32,16,785,85,rain
9189,0,20,875,94,rain
9190,29,22,874,16,sun
9191,-7,29,794,31,rain
9192,14,21,835,30,rain
9193,-7,3,1000,59,sun
9194,10,14,840,55,rain
9195,13,26,1011,42,sun
9196,1,21,924,14,sun
9197,18,27,950,18,sun
9198,37,16,842,86,rain
9199,12,3,803,38,rain
9200,27,16,762,46,rain
9201,22,19,1015,52,sun
9202,2,10,987,64,sun
9203,1,26,756,86,rain
9204,1,17,835,30,rain
9205,6,7,981,4,sun
9206,18,11,985,8,sun
9207,23,19,989,42,sun
9208,37,8,965,77,rain
9209,18,10,1007,10,sun
9210,12,8,873,13,sun
9211,-7,20,835,26,rain
9212,10,24,1006,92,sun
9213,39,19,980,99,rain
9214,8,24,1027,52,sun
9215,14,27,847,11,rain
9216,25,9,859,7,sun
9217,30,10,965,1,sun
9218,-7,14,919,1,sun
9219,-9,8,782,84,rain
9220,37,6,930,88,rain
9221,-3,24,1021,91,sun
9222,-5,22,969,4,sun
9223,-4,20,964,21,sun
9224,-5,13,769,26,rain
9225,34,27,799,15,rain
9226,36,23,845,82,rain
9227,26,16,898,31,sun
9228,4,13,876,82,rain
9229,-4,26,838,26,rain
9230,1,26,750,44,rain
9231,-4,19,936,24,sun
9232,0,15,833,63,rain
9233,32,19,913,19,sun
9234,22,0,786,25,rain
9235,7,8,806,68,rain
9236,10,29,931,74,rain
9237,22,21,1019,27,sun
9238,18,23,969,93,sun
9239,13,24,1006,4,sun
9240,1,16,796,85,rain
9241,21,20,768,87,rain
9242,25,10,751,6,rain
9243,6,27,995,36,sun
9244,18,20,884,54,sun
9245,0,8,795,95,rain
9246,9,12,889,46,sun
9247,-5,23,905,1,sun
9248,-9,23,782,6,rain
9249,-4,13,898,90,rain
9250,6,1,977,55,sun
9251,17,10,890,59,sun
9252,32,21,987,88,rain
9253,8,29,792,33,rain
9254,17,27,901,33,sun
9255,-7,27,772,94,rain
9256,-3,4,930,77,sun
9257,27,4,847,26,rain
9258,35,24,908,7,sun
9259,-4,11,1003,25,sun
9260,19,15,923,47,sun
9261,19,29,902,61,rain
9262,32,29,967,27,sun
9263,33,19,866,50,rain
9264,-1,11,823,45,rain
9265,5,18,958,76,sun
9266,0,26,808,48,rain
9267,6,19,1012,28,sun
9268,8,17,953,57,sun
9269,-4,15,1019,76,sun
9270,-8,13,897,80,rain
9271,6,5,838,14,rain
9272,-5,13,903,20,sun
9273,17,0,774,47,rain
9274,31,24,961,66,rain
9275,-8,19,940,12,sun
9276,16,11,751,49,rain
9277,2,14,859,86,rain
9278,17,18,1005,22,sun
9279,9,16,906,20,sun
9280,25,22,873,55,sun
9281,14,4,999,67,sun
9282,5,0,1010,22,sun
9283,-6,7,808,46,rain
9284,12,13,768,4,rain
9285,30,14,1016,27,sun
9286,34,29,987,61,rain
9287,29,12,1013,4,sun
9288,0,17,833,4,rain
9289,-8,25,917,43,sun
9290,31,6,1020,37,sun
9291,-4,18,782,80,rain
9292,18,20,904,58,sun
9293,-8,21,826,75,rain
9294,33,19,913,23,sun
9295,-4,20,893,21,sun
9296,-6,1,873,9,sun
9297,11,4,751,73,rain
9298,21,28,1024,78,rain
9299,0,14,776,99,rain
9300,-1,3,766,22,rain
9301,17,12,997,40,sun
9302,23,12,953,0,sun
9303,1,0,1018,43,sun
9304,-6,1,910,14,sun
9305,34,23,786,3,rain
9306,18,10,1019,98,sun
9307,1,19,848,88,rain
9308,8,8,840,40,rain
9309,31,2,957,76,rain
9310,13,3,916,60,sun
9311,-6,3,1010,17,sun
9312,-2,24,750,97,rain
9313,-3,17,828,49,rain
9314,34,12,988,89,rain
9315,34,0,897,66,rain
9316,26,15,823,92,rain
9317,-4,25,800,48,rain
9318,3,17,787,92,rain
9319,2,1,753,91,rain
9320,22,3,857,12,sun
9321,38,25,775,69,rain
9322,32,24,844,59,rain
9323,5,12,958,82,sun
9324,-6,9,905,5,sun
9325,1,24,1023,76,sun
9326,-7,28,965,18,sun
9327,13,13,919,38,sun
9328,13,16,929,3,sun
9329,10,16,1018,2,sun
9330,4,3,929,75,sun
9331,3,28,975,14,sun
9332,21,0,796,69,rain
9333,-7,17,813,8,rain
9334,2,24,993,37,sun
9335,30,24,894,35,sun
9336,12,3,820,53,rain
9337,-4,24,830,88,rain
9338,30,17,827,14,rain
9339,33,22,777,28,rain
9340,13,11,784,10,rain
9341,25,21,1021,30,sun
9342,13,9,899,51,sun
9343,10,3,859,31,sun
9344,8,25,941,52,sun
9345,-1,23,886,26,sun
9346,0,6,784,95,rain
9347,-9,19,860,18,sun
9348,28,19,859,5,sun
9349,-8,21,761,45,rain
9350,31,24,789,16,rain
9351,24,4,883,83,rain
9352,36,9,894,86,rain
9353,-1,10,789,40,rain
9354,22,10,809,37,rain
9355,20,15,1012,49,sun
9356,30,28,933,9,sun
9357,-8,6,1009,69,sun
9358,5,13,764,70,rain
9359,-4,13,890,76,sun
9360,25,0,812,14,rain
9361,6,16,885,23,sun
9362,-1,17,853,96,rain
9363,35,9,841,49,rain
9364,5,18,1026,71,sun
9365,27,4,854,22,sun
9366,9,22,862,55,sun
9367,5,14,773,12,rain
9368,29,6,938,81,rain
9369,-8,7,991,96,sun
9370,-3,12,900,15,sun
9371,5,0,1008,78,sun
9372,15,15,948,41,sun
9373,17,26,869,13,sun
9374,35,23,842,76,rain
9375,5,16,789,82,rain
9376,12,17,943,5,sun
9377,38,6,786,75,rain
9378,-9,17,846,12,rain
9379,-6,23,768,3,rain
9380,-3,2,752,20,rain
9381,31,1,901,64,rain
9382,35,15,763,58,rain
9383,24,9,869,67,sun
9384,-4,29,797,98,rain
9385,4,4,759,22,rain
9386,19,13,979,88,sun
9387,-4,16,935,41,sun
9388,27,5,823,72,rain
9389,38,7,842,67,rain
9390,24,8,790,82,rain
9391,15,0,868,66,sun
9392,24,28,750,28,rain
9393,28,17,942,90,rain
9394,36,18,789,87,rain
9395,39,26,878,21,sun
9396,31,17,869,21,sun
9397,3,12,1004,80,sun
9398,-7,8,820,55,rain
9399,-7,0,780,32,rain
9400,38,27,890,87,rain
9401,2,19,853,27,sun
9402,30,18,800,13,rain
9403,25,27,857,45,sun
9404,24,12,1015,98,sun
9405,22,26,762,43,rain
9406,2,24,888,32,sun
9407,18,8,1018,53,sun
9408,-6,9,831,49,rain
9409,-6,4,898,15,sun
9410,27,19,772,65,rain
9411,0,17,978,54,sun
9412,1,17,871,9,sun
9413,-5,14,780,43,rain
9414,12,23,812,40,rain
9415,4,6,752,59,rain
9416,-5,5,836,57,rain
9417,-3,11,877,7,sun
9418,11,7,936,70,sun
9419,5,25,773,20,rain
9420,15,21,820,30,rain
9421,13,29,851,58,sun
9422,-6,7,829,26,rain
9423,7,6,1013,52,sun
9424,25,2,782,70,rain
9425,-8,4,890,83,rain
9426,25,11,864,8,sun
9427,35,21,955,42,rain
9428,27,4,957,89,sun
9429,7,14,807,46,rain
9430,26,19,944,11,sun
9431,35,13,1029,63,rain
9432,-8,5,805,32,rain
9433,37,18,768,66,rain
9434,-1,4,916,77,sun
9435,37,14,798,36,rain
9436,29,18,915,36,sun
9437,14,9,1004,69,sun
9438,19,22,954,60,sun
9439,27,0,996,29,sun
9440,35,17,904,79,rain
9441,-6,6,839,86,rain
9442,25,12,751,47,rain
9443,10,1,1025,41,sun
9444,-2,21,839,61,rain
9445,23,10,818,84,rain
9446,11,24,899,62,sun
9447,19,23,908,96,rain
9448,15,22,750,18,rain
9449,26,22,785,36,rain
9450,24,1,758,79,rain
9451,32,23,885,9,sun
9452,15,16,903,61,sun
9453,5,1,757,66,rain
9454,8,24,873,51,sun
9455,23,25,981,57,sun
9456,0,11,870,79,sun
9457,2,6,888,53,sun
9458,11,24,1028,30,sun
9459,2,11,962,46,sun
9460,14,23,982,14,sun
9461,39,12,946,73,rain
9462,26,10,975,89,sun
9463,0,19,983,54,sun
9464,4,13,881,43,sun
9465,20,17,923,83,rain
9466,8,6,809,20,rain
9467,5,5,813,36,rain
9468,17,29,1011,24,sun
9469,-2,1,814,16,rain
9470,3,13,760,86,rain
9471,16,25,951,94,rain
9472,-1,10,985,25,sun
9473,11,14,810,21,rain
9474,31,16,965,98,rain
9475,3,22,841,73,rain
9476,-3,9,935,88,rain
9477,6,24,968,39,sun
9478,14,26,1018,15,sun
9479,19,21,774,56,rain
9480,-5,19,802,17,rain
9481,27,17,932,32,sun
9482,31,6,992,40,rain
9483,15,21,981,78,sun
9484,16,16,863,8,sun
9485,34,6,923,49,rain
9486,-4,13,970,94,sun
9487,34,22,982,80,rain
9488,38,2,974,48,rain
9489,17,5,1011,95,sun
9490,-9,3,796,10,rain
9491,39,9,779,94,rain
9492,31,9,943,14,sun
9493,13,16,1029,87,sun
9494,27,23,800,1,rain
9495,16,14,895,52,sun
9496,4,11,981,73,sun
9497,14,9,874,37,sun
9498,23,15,917,5,sun
9499,36,19,921,33,sun
9500,13,14,762,33,rain
9501,-9,7,777,7,rain
9502,31,2,753,36,rain
9503,17,24,1010,59,sun
9504,-9,17,1025,75,sun
9505,17,9,776,73,rain
9506,21,14,847,14,rain
9507,34,24,939,36,sun
9508,-6,21,936,8,sun
9509,4,11,805,23,rain
9510,34,1,894,60,rain
9511,12,26,936,66,rain
9512,34,23,966,60,rain
9513,9,12,795,71,rain
9514,0,14,795,65,rain
9515,14,9,1009,93,sun
9516,5,0,934,86,rain
9517,12,25,770,39,rain
9518,28,7,859,75,sun
9519,10,5,777,27,rain
9520,29,3,1012,47,sun
9521,23,10,916,89,rain
9522,11,21,807,7,rain
9523,30,24,970,1,sun
9524,0,28,956,37,sun
9525,8,4,1020,62,sun
9526,5,28,990,47,sun
9527,9,15,911,71,sun
9528,4,21,984,39,sun
9529,23,7,908,17,sun
9530,5,9,767,17,rain
9531,34,16,758,52,rain
9532,4,7,818,22,rain
9533,21,6,761,46,rain
9534,20,20,880,28,sun
9535,-9,3,959,32,sun
9536,26,20,943,75,sun
9537,5,25,1002,5,sun
9538,-9,14,770,68,rain
9539,39,7,886,95,rain
9540,-7,23,821,72,rain
9541,-5,24,1029,88,sun
9542,11,11,823,20,rain
9543,26,17,761,51,rain
9544,11,9,926,25,sun
9545,17,17,969,98,sun
9546,10,10,856,44,sun
9547,19,3,873,69,sun
9548,28,6,1023,53,sun
9549,18,14,947,88,rain
9550,37,13,891,70,rain
9551,22,19,796,47,rain
9552,37,20,960,37,sun
9553,24,19,962,30,sun
9554,25,5,1022,54,sun
9555,12,11,958,69,sun
9556,35,9,1014,2,sun
9557,-3,3,771,55,rain
9558,6,22,881,27,sun
9559,36,12,891,16,sun
9560,37,8,1023,24,sun
9561,0,23,971,26,sun
9562,7,10,805,12,rain
9563,27,17,1019,84,sun
9564,16,4,830,56,rain
9565,4,11,968,86,sun
9566,8,9,1019,7,sun
9567,34,17,960,52,rain
9568,39,27,784,31,rain
9569,22,26,1005,12,sun
9570,26,14,1008,99,sun
9571,39,2,755,71,rain
9572,-5,20,957,4,sun
9573,-3,3,797,40,rain
9574,20,4,856,62,sun
9575,-6,14,892,9,sun
9576,10,15,903,55,sun
9577,1,16,849,8,rain
9578,28,26,976,70,rain
9579,-4,26,1022,54,sun
9580,39,9,932,53,rain
9581,-2,12,927,90,rain
9582,6,3,994,78,sun
9583,-7,14,835,57,rain
9584,35,5,753,3,rain
9585,16,23,932,94,rain
9586,10,5,900,25,sun
9587,-4,15,975,70,sun
9588,1,21,783,72,rain
9589,20,7,811,99,rain
9590,2,23,794,89,rain
9591,-6,10,974,27,sun
9592,-9,0,754,69,rain
9593,-9,16,865,72,sun
9594,39,21,961,2,sun
9595,27,9,763,76,rain
9596,16,25,871,12,sun
9597,31,15,961,48,rain
9598,2,18,948,14,sun
9599,33,20,953,75,rain
9600,25,3,985,83,sun
9601,-3,4,952,62,sun
9602,24,17,831,70,rain
9603,22,16,942,88,rain
9604,28,6,1027,61,sun
9605,33,11,821,46,rain
9606,19,12,926,3,sun
9607,15,14,940,96,rain
9608,0,27,904,65,rain
9609,3,1,937,71,sun
9610,4,27,758,40,rain
9611,7,12,770,2,rain
9612,1,10,887,40,sun
9613,19,16,1016,20,sun
9614,8,9,756,91,rain
9615,25,3,854,49,sun
9616,32,22,986,7,sun
9617,24,14,924,67,sun
9618,-7,9,800,23,rain
9619,19,3,836,95,rain
9620,6,18,919,31,sun
9621,1,10,807,16,rain
9622,32,7,866,10,sun
9623,29,1,852,82,rain
9624,20,24,799,89,rain
9625,35,8,756,34,rain
9626,2,16,781,80,rain
9627,6,0,933,68,sun
9628,33,22,805,4,rain
9629,24,17,1029,60,sun
9630,7,11,802,65,rain
9631,2,16,923,28,sun
9632,35,26,769,43,rain
9633,28,10,788,83,rain
9634,-8,4,786,90,rain
9635,21,5,853,2,sun
9636,13,14,789,76,rain
9637,-8,1,1021,26,sun
9638,10,29,845,91,rain
9639,14,23,773,98,rain
9640,33,25,966,5,sun
9641,28,18,926,19,sun
9642,29,13,1022,75,sun
9643,28,17,927,70,sun
9644,11,1,926,90,rain
9645,9,15,939,98,rain
9646,9,21,1019,75,sun
9647,9,5,902,22,sun
9648,16,4,927,33,sun
9649,-3,25,977,21,sun
9650,36,13,907,48,rain
9651,-7,24,783,82,rain
9652,15,2,1013,56,sun
9653,3,24,924,67,sun
9654,36,20,1022,94,rain
9655,29,14,1000,22,sun
9656,7,8,959,96,sun
9657,1,16,842,2,rain
9658,13,23,819,22,rain
9659,7,21,870,69,sun
9660,30,12,846,44,rain
9661,28,13,998,39,sun
9662,27,11,818,90,rain
9663,32,12,983,31,sun
9664,33,24,913,57,rain
9665,4,24,990,37,sun
9666,29,10,998,4,sun
9667,14,23,782,13,rain
9668,27,23,890,33,sun
9669,17,23,890,64,sun
9670,32,27,941,44,rain
9671,10,17,793,7,rain
9672,-2,9,835,67,rain
9673,-1,14,1000,70,sun
9674,3,1,767,31,rain
9675,-5,29,973,28,sun
9676,14,12,939,70,sun
9677,36,24,894,72,rain
9678,12,8,878,83,rain
9679,3,0,951,20,sun
9680,7,11,774,22,rain
9681,30,10,751,10,rain
9682,32,13,913,79,rain
9683,11,3,854,5,sun
9684,0,5,1026,43,sun
9685,-4,28,837,55,rain
9686,24,20,911,19,sun
9687,32,10,838,4,rain
9688,33,11,831,80,rain
9689,13,2,1010,18,sun
9690,15,11,812,86,rain
9691,1,10,925,41,sun
9692,30,11,1029,88,rain
9693,3,16,928,7,sun
9694,-8,17,974,19,sun
9695,19,16,891,54,sun
9696,16,23,824,32,rain
9697,-3,15,1010,63,sun
9698,36,9,939,46,rain
9699,39,21,934,66,rain
9700,22,18,854,51,sun
9701,8,17,963,99,sun
9702,-1,21,858,84,rain
9703,36,9,985,61,rain
9704,39,7,985,92,rain
9705,6,26,787,95,rain
9706,33,6,885,78,rain
9707,19,23,1010,26,sun
9708,-9,16,797,5,rain
9709,37,27,955,15,sun
9710,15,24,796,58,rain
9711,37,3,814,85,rain
9712,-9,18,755,4,rain
9713,6,24,966,33,sun
9714,-4,13,778,25,rain
9715,9,20,753,72,rain
9716,2,8,966,56,sun
9717,14,17,977,70,sun
9718,-5,15,917,97,rain
9719,12,3,771,85,rain
9720,32,29,794,39,rain
9721,19,19,1014,17,sun
9722,8,28,942,2,sun
9723,32,15,875,32,sun
9724,7,3,939,39,sun
9725,8,12,829,60,rain
9726,37,27,954,84,rain
9727,13,26,795,28,rain
9728,11,1,869,46,sun
9729,-7,25,872,49,sun
9730,21,5,801,28,rain
9731,35,22,936,61,rain
9732,37,20,1011,57,rain
9733,31,11,1021,84,rain
9734,33,14,904,99,rain
9735,18,12,1021,94,sun
9736,11,21,772,37,rain
9737,29,15,830,45,rain
9738,24,16,994,22,sun
9739,-7,19,944,84,rain
9740,26,6,901,45,sun
9741,30,22,920,79,rain
9742,0,23,772,23,rain
9743,28,26,949,71,rain
9744,7,0,1015,91,sun
9745,-8,13,787,37,rain
9746,33,1,820,65,rain
9747,7,21,1000,69,sun
9748,12,15,1010,91,sun
9749,23,23,960,73,sun
9750,12,13,949,86,rain
9751,10,5,1001,12,sun
9752,12,21,1001,24,sun
9753,23,12,816,1,rain
9754,2,20,944,52,sun
9755,31,26,821,33,rain
9756,7,16,850,85,rain
9757,9,12,894,85,rain
9758,13,7,996,91,sun
9759,22,5,1020,14,sun
9760,19,5,835,57,rain
9761,28,28,851,38,sun
9762,26,1,949,40,sun
9763,33,5,804,31,rain
9764,20,26,942,41,sun
9765,0,20,932,8,sun
9766,7,1,848,27,rain
9767,19,15,981,41,sun
9768,13,23,824,88,rain
9769,-5,4,896,25,sun
9770,-1,13,941,51,sun
9771,35,7,853,30,sun
9772,-1,12,825,95,rain
9773,4,3,1004,34,sun
9774,17,2,938,10,sun
9775,21,9,970,76,sun
9776,-1,3,893,15,sun
9777,30,28,855,96,rain
9778,5,15,1004,85,sun
9779,18,22,779,37,rain
9780,-4,26,767,36,rain
9781,4,3,841,16,rain
9782,18,24,881,53,sun
9783,10,2,1006,29,sun
9784,1,16,898,45,sun
9785,23,20,894,24,sun
9786,-8,29,826,10,rain
9787,23,1,849,11,rain
9788,3,3,1018,50,sun
9789,37,2,777,28,rain
9790,20,2,901,14,sun
